<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.06.18	20:00:00	3391.07	3395.65	3362.42	3368.33	49830	0	18
2025.06.19	00:00:00	3370.07	3383.92	3369.31	3379.59	15183	0	18
2025.06.19	04:00:00	3379.53	3387.50	3368.93	3374.51	22659	0	18
2025.06.19	08:00:00	3374.50	3375.20	3347.42	3368.70	42868	0	18
2025.06.19	12:00:00	3368.70	3378.91	3363.69	3367.90	24830	0	18
2025.06.19	16:00:00	3368.05	3373.04	3361.52	3371.20	32146	0	18
2025.06.19	20:00:00	3371.19	3374.06	3370.88	3373.17	1123	0	18
2025.06.20	00:00:00	3369.14	3370.44	3361.85	3367.99	14050	0	18
2025.06.20	04:00:00	3368.02	3368.32	3345.19	3353.64	30857	0	18
2025.06.20	08:00:00	3353.63	3354.64	3339.64	3350.96	29645	0	18
2025.06.20	12:00:00	3350.93	3359.19	3341.98	3344.52	27883	0	18
2025.06.20	16:00:00	3344.52	3374.43	3343.00	3371.45	44664	0	18
2025.06.20	20:00:00	3371.45	3371.68	3364.62	3368.21	17571	0	18
2025.06.23	00:00:00	3391.65	3394.39	3358.42	3365.60	26339	0	18
2025.06.23	04:00:00	3365.52	3368.06	3351.86	3358.47	27281	0	18
2025.06.23	08:00:00	3358.47	3362.35	3347.02	3361.89	26780	0	18
2025.06.23	12:00:00	3361.78	3382.12	3355.92	3360.49	32740	0	18
2025.06.23	16:00:00	3360.48	3393.53	3359.68	3389.72	56363	0	18
2025.06.23	20:00:00	3389.71	3391.46	3367.13	3368.43	33996	0	18
2025.06.24	00:00:00	3368.78	3368.78	3333.16	3351.03	28781	0	18
2025.06.24	04:00:00	3351.07	3357.67	3342.13	3348.50	28131	0	18
2025.06.24	08:00:00	3348.45	3348.76	3316.03	3327.30	44998	0	18
2025.06.24	12:00:00	3327.30	3328.91	3304.56	3314.62	36391	0	18
2025.06.24	16:00:00	3314.59	3320.45	3295.44	3318.39	58850	0	18
2025.06.24	20:00:00	3318.44	3325.15	3315.71	3323.13	21931	0	18
2025.06.25	00:00:00	3324.77	3330.00	3320.71	3326.82	9495	0	18
2025.06.25	04:00:00	3326.82	3335.14	3325.69	3327.47	20819	0	18
2025.06.25	08:00:00	3327.40	3337.11	3326.47	3327.31	21202	0	18
2025.06.25	12:00:00	3327.37	3329.50	3318.12	3320.60	23396	0	18
2025.06.25	16:00:00	3320.62	3335.14	3311.96	3334.71	39597	0	18
2025.06.25	20:00:00	3334.71	3336.08	3324.63	3332.13	25614	0	18
2025.06.26	00:00:00	3334.95	3340.17	3331.16	3333.90	11970	0	18
2025.06.26	04:00:00	3334.00	3343.16	3329.23	3334.00	22036	0	18
2025.06.26	08:00:00	3334.01	3350.29	3331.02	3348.26	25164	0	18
2025.06.26	12:00:00	3348.25	3348.66	3321.55	3321.99	30339	0	18
2025.06.26	16:00:00	3321.99	3333.33	3309.93	3331.41	54782	0	18
2025.06.26	20:00:00	3331.39	3336.31	3327.70	3328.06	20831	0	18
2025.06.27	00:00:00	3327.07	3327.19	3313.24	3318.81	12376	0	18
2025.06.27	04:00:00	3318.63	3321.98	3290.30	3293.25	33088	0	18
2025.06.27	08:00:00	3293.32	3300.31	3281.86	3289.42	36519	0	18
2025.06.27	12:00:00	3289.41	3290.98	3269.43	3269.94	36481	0	18
2025.06.27	16:00:00	3270.01	3278.61	3255.81	3277.66	63183	0	18
2025.06.27	20:00:00	3277.69	3282.81	3268.31	3274.33	29011	0	18
2025.06.30	00:00:00	3280.94	3280.94	3244.73	3263.85	21717	0	18
2025.06.30	04:00:00	3263.75	3286.23	3259.43	3285.70	27496	0	18
2025.06.30	08:00:00	3285.61	3297.21	3284.66	3288.62	25356	0	18
2025.06.30	12:00:00	3288.58	3288.96	3274.54	3282.03	31740	0	18
2025.06.30	16:00:00	3281.99	3297.52	3278.00	3297.30	42938	0	18
2025.06.30	20:00:00	3297.31	3309.53	3292.05	3303.03	25060	0	18
2025.07.01	00:00:00	3303.16	3314.78	3302.16	3314.68	14213	0	18
2025.07.01	04:00:00	3314.65	3322.82	3313.88	3322.66	24427	0	18
2025.07.01	08:00:00	3322.75	3342.42	3322.75	3339.63	30480	0	18
2025.07.01	12:00:00	3339.64	3358.06	3338.25	3354.56	39291	0	18
2025.07.01	16:00:00	3354.59	3355.62	3337.05	3341.79	58354	0	18
2025.07.01	20:00:00	3341.81	3342.21	3336.77	3338.87	24233	0	18
2025.07.02	00:00:00	3337.63	3344.99	3334.51	3339.00	15246	0	18
2025.07.02	04:00:00	3339.04	3342.80	3328.53	3339.95	23243	0	18
2025.07.02	08:00:00	3339.98	3343.82	3327.64	3333.48	26709	0	18
2025.07.02	12:00:00	3333.48	3351.07	3332.99	3346.64	28479	0	18
2025.07.02	16:00:00	3346.51	3349.23	3333.89	3348.72	43331	0	18
2025.07.02	20:00:00	3348.46	3360.16	3347.40	3357.08	19229	0	18
2025.07.03	00:00:00	3359.08	3365.53	3343.50	3344.63	16004	0	18
2025.07.03	04:00:00	3344.60	3351.83	3341.83	3350.77	20452	0	18
2025.07.03	08:00:00	3350.80	3363.67	3350.13	3356.24	28857	0	18
2025.07.03	12:00:00	3356.20	3356.39	3311.52	3324.46	41981	0	18
2025.07.03	16:00:00	3324.46	3338.52	3322.05	3333.91	51095	0	18
2025.07.03	20:00:00	3333.95	3334.88	3325.33	3326.53	10410	0	18
2025.07.04	00:00:00	3326.32	3331.97	3323.44	3329.04	10811	0	18
2025.07.04	04:00:00	3329.02	3342.17	3326.16	3340.94	20958	0	18
2025.07.04	08:00:00	3340.96	3345.04	3336.45	3342.82	24324	0	18
2025.07.04	12:00:00	3342.82	3343.05	3331.40	3333.95	19853	0	18
2025.07.04	16:00:00	3333.93	3338.00	3330.79	3334.84	16421	0	18
2025.07.07	00:00:00	3337.38	3342.32	3320.99	3325.78	16236	0	18
2025.07.07	04:00:00	3325.78	3327.02	3305.18	3307.74	35089	0	18
2025.07.07	08:00:00	3307.82	3315.28	3300.64	3310.21	30945	0	18
2025.07.07	12:00:00	3310.10	3312.66	3295.65	3309.61	39124	0	18
2025.07.07	16:00:00	3309.58	3328.05	3306.13	3327.42	42749	0	18
2025.07.07	20:00:00	3327.52	3340.36	3327.37	3336.44	30849	0	18
2025.07.08	00:00:00	3339.50	3345.76	3330.49	3333.56	15888	0	18
2025.07.08	04:00:00	3333.56	3337.36	3326.67	3328.98	26471	0	18
2025.07.08	08:00:00	3328.92	3338.80	3322.57	3322.98	26614	0	18
2025.07.08	12:00:00	3322.96	3329.19	3319.22	3327.49	24324	0	18
2025.07.08	16:00:00	3327.48	3327.97	3287.03	3300.40	61824	0	18
2025.07.08	20:00:00	3300.41	3310.34	3299.27	3301.60	33892	0	18
2025.07.09	00:00:00	3303.15	3307.98	3297.11	3307.79	14560	0	18
2025.07.09	04:00:00	3307.79	3307.93	3285.64	3294.60	29337	0	18
2025.07.09	08:00:00	3294.63	3298.41	3282.60	3285.02	34880	0	18
2025.07.09	12:00:00	3285.03	3297.53	3283.28	3296.36	28970	0	18
2025.07.09	16:00:00	3296.37	3313.25	3291.88	3311.78	40733	0	18
2025.07.09	20:00:00	3311.78	3316.78	3307.99	3313.74	24997	0	18
2025.07.10	00:00:00	3314.03	3322.61	3313.90	3318.27	12082	0	18
2025.07.10	04:00:00	3318.27	3327.00	3314.81	3322.12	20752	0	18
2025.07.10	08:00:00	3322.15	3330.32	3319.84	3329.05	23069	0	18
2025.07.10	12:00:00	3329.05	3331.01	3318.63	3324.56	28425	0	18
2025.07.10	16:00:00	3324.53	3330.15	3310.07	3315.08	48142	0	18
2025.07.10	20:00:00	3315.07	3325.90	3314.65	3324.37	24028	0	18
2025.07.11	00:00:00	3325.28	3336.43	3321.95	3330.62	16557	0	18
2025.07.11	04:00:00	3330.64	3335.96	3325.30	3331.97	26416	0	18
2025.07.11	08:00:00	3331.93	3343.98	3331.12	3333.69	41045	0	18
2025.07.11	12:00:00	3333.80	3357.10	3333.59	3355.11	38553	0	18
2025.07.11	16:00:00	3355.11	3368.76	3350.08	3353.76	70983	0	18
2025.07.11	20:00:00	3353.70	3359.72	3349.33	3354.73	28262	0	18
2025.07.14	00:00:00	3364.58	3373.84	3358.79	3366.65	25693	0	18
2025.07.14	04:00:00	3366.65	3369.37	3353.72	3359.70	31594	0	18
2025.07.14	08:00:00	3359.53	3374.96	3353.53	3365.93	33446	0	18
2025.07.14	12:00:00	3366.06	3374.55	3349.35	3350.03	36146	0	18
2025.07.14	16:00:00	3350.03	3359.00	3340.92	3347.74	45165	0	18
2025.07.14	20:00:00	3347.75	3351.70	3341.23	3342.53	22693	0	18
2025.07.15	00:00:00	3343.94	3349.29	3341.25	3347.06	8538	0	18
2025.07.15	04:00:00	3347.06	3360.66	3345.00	3359.55	22563	0	18
2025.07.15	08:00:00	3359.57	3364.91	3355.93	3360.34	25655	0	18
2025.07.15	12:00:00	3360.30	3366.24	3346.44	3348.83	30413	0	18
2025.07.15	16:00:00	3348.94	3352.46	3320.22	3329.25	62590	0	18
2025.07.15	20:00:00	3329.25	3331.90	3324.75	3325.16	24258	0	17
2025.07.16	00:00:00	3323.98	3332.60	3323.82	3330.54	9802	0	18
2025.07.16	04:00:00	3330.55	3338.67	3325.04	3338.31	23677	0	18
2025.07.16	08:00:00	3338.31	3342.63	3335.67	3342.13	21139	0	18
2025.07.16	12:00:00	3342.09	3343.03	3331.65	3335.16	25925	0	18
2025.07.16	16:00:00	3335.20	3377.33	3319.61	3349.12	93243	0	18
2025.07.16	20:00:00	3349.12	3357.54	3345.97	3347.44	31525	0	18
2025.07.17	00:00:00	3349.94	3352.19	3339.81	3340.86	10991	0	18
2025.07.17	04:00:00	3340.83	3344.74	3335.55	3342.08	22630	0	18
2025.07.17	08:00:00	3342.07	3342.26	3324.52	3328.07	27047	0	18
2025.07.17	12:00:00	3328.07	3331.86	3309.17	3312.49	31889	0	18
2025.07.17	16:00:00	3312.49	3339.98	3310.43	3338.72	57270	0	18
2025.07.17	20:00:00	3338.73	3341.02	3335.56	3338.67	28124	0	45
2025.07.18	00:00:00	3339.46	3343.92	3337.78	3339.72	10155	0	45
2025.07.18	04:00:00	3339.71	3344.00	3332.96	3336.28	20666	0	45
2025.07.18	08:00:00	3336.32	3349.69	3331.01	3346.75	28917	0	45
2025.07.18	12:00:00	3346.78	3360.43	3346.73	3359.24	32788	0	40
2025.07.18	16:00:00	3359.23	3359.55	3351.07	3353.37	59632	0	40
2025.07.18	20:00:00	3353.58	3353.66	3347.53	3350.97	23973	0	40
2025.07.21	00:00:00	3348.87	3353.84	3344.94	3351.54	9688	0	40
2025.07.21	04:00:00	3351.50	3358.03	3349.86	3357.09	16982	0	40
2025.07.21	08:00:00	3356.86	3370.08	3356.86	3365.94	33001	0	33
2025.07.21	12:00:00	3365.94	3388.58	3362.72	3387.18	35757	0	40
2025.07.21	16:00:00	3387.27	3401.48	3383.51	3395.49	79414	0	33
2025.07.21	20:00:00	3395.49	3399.75	3391.31	3397.54	34850	0	40
2025.07.22	00:00:00	3398.22	3402.57	3389.86	3393.95	12075	0	40
2025.07.22	04:00:00	3393.93	3395.27	3384.36	3390.41	26147	0	40
2025.07.22	08:00:00	3390.44	3391.23	3382.60	3388.37	33465	0	40
2025.07.22	12:00:00	3388.34	3408.30	3383.95	3408.08	37888	0	40
2025.07.22	16:00:00	3408.09	3432.86	3404.99	3432.07	84502	0	40
2025.07.22	20:00:00	3432.16	3433.40	3426.41	3431.08	39855	0	40
2025.07.23	00:00:00	3431.47	3438.83	3426.29	3429.10	16369	0	40
2025.07.23	04:00:00	3429.15	3431.26	3419.74	3424.13	34260	0	40
2025.07.23	08:00:00	3424.12	3429.00	3417.03	3427.76	40231	0	40
2025.07.23	12:00:00	3427.67	3433.04	3419.81	3419.87	41353	0	40
2025.07.23	16:00:00	3419.87	3420.49	3381.36	3387.39	89725	0	40
2025.07.23	20:00:00	3387.41	3395.95	3385.69	3386.67	43288	0	40
2025.07.24	00:00:00	3388.93	3393.14	3386.45	3391.37	9617	0	40
2025.07.24	04:00:00	3391.36	3393.36	3375.09	3382.47	36779	0	40
2025.07.24	08:00:00	3382.46	3382.86	3365.77	3369.70	41549	0	40
2025.07.24	12:00:00	3369.56	3370.10	3352.63	3353.28	45958	0	40
2025.07.24	16:00:00	3353.25	3377.35	3351.31	3366.83	75478	0	40
2025.07.24	20:00:00	3366.83	3373.38	3366.17	3368.18	32651	0	40
2025.07.25	00:00:00	3368.30	3373.39	3365.06	3372.06	11563	0	40
2025.07.25	04:00:00	3372.08	3372.56	3357.16	3360.08	24450	0	40
2025.07.25	08:00:00	3360.11	3361.60	3343.73	3345.34	30644	0	40
2025.07.25	12:00:00	3345.36	3348.81	3336.27	3340.74	32747	0	40
2025.07.25	16:00:00	3340.71	3347.41	3324.84	3329.63	77215	0	31
2025.07.25	20:00:00	3329.64	3340.21	3329.51	3338.35	29611	0	40
2025.07.28	00:00:00	3325.33	3337.38	3323.40	3334.02	19800	0	40
2025.07.28	04:00:00	3333.99	3344.61	3330.53	3340.26	29977	0	40
2025.07.28	08:00:00	3340.22	3345.98	3332.92	3336.59	36413	0	40
2025.07.28	12:00:00	3336.61	3341.33	3326.09	3328.91	36397	0	40
2025.07.28	16:00:00	3328.89	3331.09	3301.69	3312.08	73014	0	38
2025.07.28	20:00:00	3312.06	3318.82	3308.66	3314.72	36283	0	40
2025.07.29	00:00:00	3313.43	3315.71	3307.97	3312.17	11984	0	40
2025.07.29	04:00:00	3312.15	3321.54	3309.00	3317.01	22781	0	40
2025.07.29	08:00:00	3317.05	3330.60	3311.81	3326.91	35428	0	40
2025.07.29	12:00:00	3326.89	3328.89	3315.53	3323.75	38502	0	40
2025.07.29	16:00:00	3323.79	3334.06	3311.88	3323.03	72984	0	40
2025.07.29	20:00:00	3323.08	3330.76	3322.53	3326.26	34262	0	40
2025.07.30	00:00:00	3326.95	3333.67	3325.87	3329.69	8136	0	40
2025.07.30	04:00:00	3329.64	3332.61	3320.99	3326.50	21520	0	40
2025.07.30	08:00:00	3326.45	3332.68	3322.26	3331.50	28026	0	40
2025.07.30	12:00:00	3331.48	3333.29	3309.91	3312.34	42984	0	40
2025.07.30	16:00:00	3312.35	3315.36	3288.54	3297.95	76206	0	39
2025.07.30	20:00:00	3297.96	3304.82	3267.87	3275.15	81473	0	40
2025.07.31	00:00:00	3274.91	3288.31	3273.42	3286.21	15020	0	40
2025.07.31	04:00:00	3286.34	3297.77	3284.95	3297.36	30563	0	40
2025.07.31	08:00:00	3297.34	3314.76	3293.95	3309.77	35115	0	40
2025.07.31	12:00:00	3309.79	3313.01	3293.68	3307.58	45848	0	40
2025.07.31	16:00:00	3307.67	3310.40	3289.52	3294.96	74212	0	40
2025.07.31	20:00:00	3294.97	3298.35	3289.68	3290.19	38405	0	38
2025.08.01	00:00:00	3289.86	3295.06	3286.38	3289.48	12381	0	40
2025.08.01	04:00:00	3289.41	3296.32	3280.86	3291.28	27944	0	40
2025.08.01	08:00:00	3291.31	3299.63	3284.42	3293.48	31105	0	40
2025.08.01	12:00:00	3293.50	3345.03	3292.02	3341.26	48987	0	37
2025.08.01	16:00:00	3341.24	3354.94	3338.76	3347.42	93684	0	18
2025.08.01	20:00:00	3347.37	3363.42	3345.65	3362.92	23570	0	18
2025.08.04	00:00:00	3365.43	3365.82	3350.26	3352.16	10505	0	22
2025.08.04	04:00:00	3352.19	3362.79	3345.04	3359.57	16018	0	22
2025.08.04	08:00:00	3359.72	3363.30	3352.43	3359.15	20180	0	18
2025.08.04	12:00:00	3359.19	3372.23	3353.61	3368.48	22765	0	18
2025.08.04	16:00:00	3368.48	3385.38	3367.78	3371.00	32394	0	18
2025.08.04	20:00:00	3371.01	3377.21	3370.74	3373.66	15520	0	18
2025.08.05	00:00:00	3374.42	3381.31	3373.67	3379.10	6282	0	25
2025.08.05	04:00:00	3379.17	3381.71	3370.30	3370.47	11968	0	25
2025.08.05	08:00:00	3370.44	3374.86	3365.03	3365.45	18786	0	18
2025.08.05	12:00:00	3365.48	3366.99	3349.87	3366.00	23450	0	20
2025.08.05	16:00:00	3366.15	3390.45	3365.88	3382.08	34137	0	18
2025.08.05	20:00:00	3382.10	3382.79	3378.18	3380.78	15529	0	18
2025.08.06	00:00:00	3380.80	3385.28	3378.15	3384.16	6226	0	23
2025.08.06	04:00:00	3383.90	3384.31	3372.91	3373.11	12732	0	23
2025.08.06	08:00:00	3373.22	3379.32	3365.49	3365.82	17053	0	14
2025.08.06	12:00:00	3365.83	3369.35	3358.91	3367.55	21103	0	18
2025.08.06	16:00:00	3367.50	3379.94	3365.34	3376.08	30691	0	18
2025.08.06	20:00:00	3376.07	3377.62	3367.18	3368.88	19875	0	18
2025.08.07	00:00:00	3370.76	3374.79	3365.25	3372.28	12391	0	26
2025.08.07	04:00:00	3372.27	3384.73	3370.11	3378.29	18473	0	26
2025.08.07	08:00:00	3378.44	3398.11	3372.34	3378.87	33408	0	16
2025.08.07	12:00:00	3378.85	3389.78	3371.86	3380.79	35483	0	21
2025.08.07	16:00:00	3380.80	3393.85	3375.23	3388.89	83598	0	21
2025.08.07	20:00:00	3388.90	3401.89	3384.46	3396.73	52377	0	21
2025.08.08	00:00:00	3400.97	3407.70	3387.53	3389.73	46015	0	21
2025.08.08	04:00:00	3389.71	3399.97	3381.94	3395.04	83911	0	21
2025.08.08	08:00:00	3395.03	3404.93	3389.51	3395.02	91322	0	21
2025.08.08	12:00:00	3395.07	3402.13	3381.34	3391.58	126587	0	21
2025.08.08	16:00:00	3391.66	3401.64	3381.23	3397.43	111998	0	21
2025.08.08	20:00:00	3397.42	3404.03	3368.22	3397.05	75432	0	21
2025.08.11	00:00:00	3403.77	3404.97	3381.48	3381.67	17954	0	25
2025.08.11	04:00:00	3381.64	3384.04	3367.72	3375.85	34230	0	25
2025.08.11	08:00:00	3375.81	3380.07	3356.99	3361.24	54367	0	16
2025.08.11	12:00:00	3361.25	3363.26	3344.43	3356.92	59983	0	21
2025.08.11	16:00:00	3356.93	3362.85	3341.51	3344.10	68995	0	21
2025.08.11	20:00:00	3344.14	3358.81	3341.22	3342.66	41573	0	21
2025.08.12	00:00:00	3342.75	3356.46	3342.45	3355.19	9330	0	27
2025.08.12	04:00:00	3355.22	3358.15	3346.89	3354.40	18873	0	27
2025.08.12	08:00:00	3354.45	3358.20	3342.26	3347.93	35089	0	18
2025.08.12	12:00:00	3347.92	3358.08	3336.12	3349.87	50406	0	23
2025.08.12	16:00:00	3349.86	3359.24	3331.10	3349.44	86137	0	23
2025.08.12	20:00:00	3349.44	3350.87	3345.54	3347.87	30010	0	23
2025.08.13	00:00:00	3349.83	3353.76	3341.98	3342.87	14384	0	25
2025.08.13	04:00:00	3342.90	3353.74	3342.01	3351.16	31168	0	25
2025.08.13	08:00:00	3351.15	3362.92	3344.93	3359.67	36471	0	18
2025.08.13	12:00:00	3359.67	3367.12	3355.47	3358.14	38491	0	23
2025.08.13	16:00:00	3358.17	3370.77	3354.17	3357.89	47758	0	23
2025.08.13	20:00:00	3357.89	3359.35	3350.03	3355.65	21120	0	23
2025.08.14	00:00:00	3357.11	3374.74	3356.71	3370.19	16769	0	28
2025.08.14	04:00:00	3370.18	3371.60	3356.12	3361.18	36588	0	28
2025.08.14	08:00:00	3361.17	3366.50	3341.41	3346.22	44634	0	21
2025.08.14	12:00:00	3346.22	3359.14	3342.00	3350.55	44560	0	26
2025.08.14	16:00:00	3350.56	3356.09	3329.68	3334.29	71567	0	26
2025.08.14	20:00:00	3334.29	3340.97	3331.72	3335.10	23591	0	26
2025.08.15	00:00:00	3336.73	3339.70	3332.20	3337.89	13310	0	28
2025.08.15	04:00:00	3337.92	3347.44	3334.12	3346.36	27482	0	28
2025.08.15	08:00:00	3346.35	3349.65	3339.16	3342.18	33051	0	21
2025.08.15	12:00:00	3342.16	3345.90	3333.43	3342.68	39244	0	26
2025.08.15	16:00:00	3342.69	3345.96	3332.79	3338.07	48599	0	36
2025.08.15	20:00:00	3338.07	3339.44	3334.22	3335.86	21586	0	36
2025.08.18	00:00:00	3336.26	3343.70	3323.82	3341.45	20280	0	28
2025.08.18	04:00:00	3341.44	3358.37	3340.45	3357.69	32249	0	28
2025.08.18	08:00:00	3357.69	3358.55	3344.45	3348.63	36405	0	21
2025.08.18	12:00:00	3348.61	3351.67	3343.09	3344.78	28471	0	26
2025.08.18	16:00:00	3344.78	3344.96	3331.52	3334.14	44105	0	26
2025.08.18	20:00:00	3334.15	3334.68	3330.04	3332.46	17236	0	26
2025.08.19	00:00:00	3333.60	3339.07	3325.98	3335.05	15107	0	28
2025.08.19	04:00:00	3335.05	3341.51	3329.27	3337.49	31593	0	28
2025.08.19	08:00:00	3337.51	3341.70	3334.41	3338.02	26763	0	21
2025.08.19	12:00:00	3338.03	3345.31	3333.99	3334.44	26407	0	31
2025.08.19	16:00:00	3334.57	3339.31	3316.72	3317.25	58155	0	40
2025.08.19	20:00:00	3317.18	3319.85	3314.65	3314.99	23008	0	40
2025.08.20	00:00:00	3316.39	3317.35	3311.93	3315.09	11169	0	40
2025.08.20	04:00:00	3315.08	3319.99	3311.24	3317.77	28755	0	40
2025.08.20	08:00:00	3317.86	3326.64	3317.17	3324.19	30502	0	40
2025.08.20	12:00:00	3324.17	3344.83	3322.73	3342.89	39036	0	35
2025.08.20	16:00:00	3342.90	3350.23	3338.79	3345.12	48501	0	33
2025.08.20	20:00:00	3345.11	3349.36	3344.04	3348.22	23858	0	35
2025.08.21	00:00:00	3350.74	3352.13	3341.42	3342.18	10358	0	35
2025.08.21	04:00:00	3342.22	3346.36	3337.91	3338.17	18817	0	35
2025.08.21	08:00:00	3338.21	3341.53	3334.23	3339.49	24983	0	35
2025.08.21	12:00:00	3339.51	3344.96	3324.93	3341.73	38787	0	35
2025.08.21	16:00:00	3341.76	3348.08	3335.90	3339.62	63706	0	35
2025.08.21	20:00:00	3339.68	3341.95	3336.40	3338.35	22244	0	35
2025.08.22	00:00:00	3338.81	3340.58	3334.95	3339.28	8608	0	35
2025.08.22	04:00:00	3339.38	3340.05	3327.64	3328.24	21756	0	35
2025.08.22	08:00:00	3328.21	3334.85	3325.06	3328.59	33650	0	35
2025.08.22	12:00:00	3328.59	3331.46	3321.22	3323.34	34496	0	35
2025.08.22	16:00:00	3323.31	3378.91	3323.09	3370.51	88099	0	35
2025.08.22	20:00:00	3370.54	3375.52	3368.81	3371.89	29892	0	31
2025.08.25	00:00:00	3371.21	3371.21	3363.48	3365.06	12150	0	33
2025.08.25	04:00:00	3365.07	3368.20	3359.79	3366.20	21008	0	33
2025.08.25	08:00:00	3366.16	3369.95	3363.20	3364.09	19199	0	26
2025.08.25	12:00:00	3363.99	3371.59	3361.99	3364.34	22224	0	26
2025.08.25	16:00:00	3364.31	3376.41	3362.03	3373.99	45714	0	35
2025.08.25	20:00:00	3374.00	3375.01	3364.20	3365.32	24745	0	35
2025.08.26	00:00:00	3365.56	3386.48	3351.20	3383.12	29077	0	35
2025.08.26	04:00:00	3383.13	3384.93	3369.57	3377.35	32012	0	35
2025.08.26	08:00:00	3377.43	3379.85	3367.05	3376.70	35223	0	35
2025.08.26	12:00:00	3376.72	3380.28	3366.99	3371.93	41230	0	35
2025.08.26	16:00:00	3371.89	3389.38	3370.15	3382.98	59347	0	35
2025.08.26	20:00:00	3382.96	3393.40	3380.33	3393.26	28071	0	33
2025.08.27	00:00:00	3393.84	3393.88	3388.86	3389.59	11407	0	35
2025.08.27	04:00:00	3389.61	3390.19	3373.69	3374.71	26891	0	35
2025.08.27	08:00:00	3374.74	3385.01	3373.64	3384.58	34290	0	35
2025.08.27	12:00:00	3384.55	3385.50	3373.47	3381.06	42915	0	35
2025.08.27	16:00:00	3381.09	3398.86	3375.42	3395.62	62849	0	34
2025.08.27	20:00:00	3395.60	3398.11	3392.37	3397.31	29600	0	35
2025.08.28	00:00:00	3398.86	3399.47	3391.38	3392.05	11834	0	35
2025.08.28	04:00:00	3392.08	3392.89	3384.46	3390.29	29322	0	35
2025.08.28	08:00:00	3390.28	3401.18	3387.55	3400.80	36983	0	35
2025.08.28	12:00:00	3400.83	3408.83	3393.91	3397.20	48658	0	35
2025.08.28	16:00:00	3397.22	3418.11	3394.44	3415.82	68182	0	35
2025.08.28	20:00:00	3415.73	3423.43	3414.79	3417.06	39803	0	35
2025.08.29	00:00:00	3416.69	3418.14	3413.33	3413.66	11389	0	35
2025.08.29	04:00:00	3413.65	3414.25	3407.54	3408.88	30870	0	35
2025.08.29	08:00:00	3408.94	3415.08	3406.42	3410.40	36358	0	35
2025.08.29	12:00:00	3410.46	3417.00	3404.17	3416.47	46940	0	35
2025.08.29	16:00:00	3416.58	3449.61	3413.53	3449.35	92083	0	35
2025.08.29	20:00:00	3449.24	3454.13	3441.07	3448.25	55322	0	31
2025.09.01	00:00:00	3444.38	3452.99	3442.53	3444.35	19693	0	33
2025.09.01	04:00:00	3444.39	3486.08	3437.16	3475.31	71640	0	33
2025.09.01	08:00:00	3475.32	3490.10	3467.74	3476.83	56154	0	26
2025.09.01	12:00:00	3476.82	3477.03	3466.08	3469.39	46003	0	35
2025.09.01	16:00:00	3469.27	3481.42	3468.76	3477.29	40639	0	35
2025.09.01	20:00:00	3477.27	3478.89	3476.11	3476.40	5792	0	35
2025.09.02	00:00:00	3474.49	3485.78	3473.99	3479.65	18118	0	35
2025.09.02	04:00:00	3479.60	3508.60	3477.49	3496.63	53230	0	35
2025.09.02	08:00:00	3496.55	3497.72	3469.85	3477.48	63098	0	35
2025.09.02	12:00:00	3477.50	3494.14	3474.33	3481.97	76456	0	35
2025.09.02	16:00:00	3481.98	3528.91	3478.12	3527.88	114681	0	34
2025.09.02	20:00:00	3527.89	3540.09	3521.89	3533.71	54939	0	34
2025.09.03	00:00:00	3531.44	3547.31	3526.34	3536.49	22753	0	35
2025.09.03	04:00:00	3536.46	3546.53	3529.78	3537.34	49733	0	35
2025.09.03	08:00:00	3537.39	3541.86	3527.14	3540.53	52815	0	35
2025.09.03	12:00:00	3540.54	3551.50	3532.78	3550.63	63498	0	35
2025.09.03	16:00:00	3550.64	3572.52	3549.25	3572.44	97553	0	28
2025.09.03	20:00:00	3572.42	3578.51	3558.60	3559.52	60464	0	32
2025.09.04	00:00:00	3560.87	3563.98	3551.89	3561.45	24260	0	35
2025.09.04	04:00:00	3561.42	3563.28	3510.95	3533.00	56371	0	35
2025.09.04	08:00:00	3532.93	3545.49	3524.24	3541.19	48922	0	33
2025.09.04	12:00:00	3541.24	3551.44	3536.42	3548.13	54262	0	34
2025.09.04	16:00:00	3548.13	3558.75	3535.10	3552.55	88975	0	35
2025.09.04	20:00:00	3552.44	3555.36	3542.40	3545.45	35443	0	35
2025.09.05	00:00:00	3543.41	3556.32	3539.93	3551.33	19373	0	35
2025.09.05	04:00:00	3551.36	3558.56	3545.15	3557.75	38054	0	35
2025.09.05	08:00:00	3557.74	3560.41	3544.07	3545.82	45941	0	35
2025.09.05	12:00:00	3545.83	3585.91	3545.76	3580.24	62205	0	35
2025.09.05	16:00:00	3580.28	3600.13	3573.14	3595.07	125967	0	33
2025.09.05	20:00:00	3595.11	3597.49	3587.23	3589.94	61657	0	35
2025.09.08	00:00:00	3584.69	3597.39	3583.98	3594.80	33733	0	35
2025.09.08	04:00:00	3594.79	3597.81	3580.26	3582.25	53939	0	35
2025.09.08	08:00:00	3582.27	3617.14	3581.85	3611.29	51127	0	35
2025.09.08	12:00:00	3611.25	3625.90	3608.59	3624.15	46946	0	35
2025.09.08	16:00:00	3624.16	3646.40	3620.06	3640.50	102802	0	28
2025.09.08	20:00:00	3640.53	3641.05	3631.67	3634.97	51779	0	35
