<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.07.07	10:15:00	3311.70	3313.32	3309.62	3312.65	1490	0	18
2025.07.07	10:30:00	3312.62	3312.64	3307.23	3307.27	1640	0	18
2025.07.07	10:45:00	3307.27	3307.27	3300.64	3302.23	2716	0	18
2025.07.07	11:00:00	3302.23	3306.96	3301.26	3306.96	2442	0	18
2025.07.07	11:15:00	3307.03	3310.60	3306.57	3310.48	1871	0	18
2025.07.07	11:30:00	3310.48	3312.83	3309.76	3310.39	1757	0	18
2025.07.07	11:45:00	3310.39	3311.02	3308.38	3310.21	1516	0	18
2025.07.07	12:00:00	3310.10	3311.91	3309.63	3310.19	1737	0	18
2025.07.07	12:15:00	3310.15	3311.31	3308.24	3308.33	1366	0	18
2025.07.07	12:30:00	3308.33	3310.36	3306.83	3309.75	2051	0	18
2025.07.07	12:45:00	3309.74	3311.22	3308.29	3309.58	1468	0	18
2025.07.07	13:00:00	3309.58	3310.85	3308.21	3309.70	1213	0	18
2025.07.07	13:15:00	3309.61	3310.61	3308.05	3308.34	1622	0	18
2025.07.07	13:30:00	3308.34	3308.56	3296.72	3297.73	3238	0	18
2025.07.07	13:45:00	3297.78	3303.44	3295.65	3301.39	3296	0	18
2025.07.07	14:00:00	3301.38	3306.90	3299.25	3303.91	3197	0	18
2025.07.07	14:15:00	3303.88	3304.67	3301.05	3302.23	1641	0	18
2025.07.07	14:30:00	3302.23	3303.09	3299.82	3300.88	2026	0	18
2025.07.07	14:45:00	3300.88	3305.90	3300.30	3301.98	2911	0	18
2025.07.07	15:00:00	3301.82	3304.65	3301.68	3302.93	2263	0	18
2025.07.07	15:15:00	3302.88	3307.88	3300.47	3302.77	4177	0	18
2025.07.07	15:30:00	3302.54	3310.70	3302.10	3307.97	3520	0	18
2025.07.07	15:45:00	3307.96	3312.66	3307.79	3309.61	3398	0	18
2025.07.07	16:00:00	3309.58	3311.26	3306.62	3307.49	2489	0	18
2025.07.07	16:15:00	3307.49	3312.46	3307.14	3311.74	2402	0	18
2025.07.07	16:30:00	3311.70	3312.19	3306.13	3311.41	4367	0	18
2025.07.07	16:45:00	3311.44	3317.03	3310.15	3316.47	4154	0	18
2025.07.07	17:00:00	3316.52	3318.65	3313.28	3316.98	3123	0	18
2025.07.07	17:15:00	3316.99	3319.11	3314.28	3314.76	2727	0	18
2025.07.07	17:30:00	3314.86	3319.78	3314.61	3319.50	2661	0	18
2025.07.07	17:45:00	3319.50	3321.37	3317.73	3318.11	2231	0	18
2025.07.07	18:00:00	3317.95	3319.63	3316.21	3318.82	1927	0	18
2025.07.07	18:15:00	3318.82	3320.09	3317.30	3318.55	1480	0	18
2025.07.07	18:30:00	3318.63	3321.49	3318.63	3321.02	1956	0	18
2025.07.07	18:45:00	3321.01	3321.98	3320.43	3320.90	1685	0	18
2025.07.07	19:00:00	3320.88	3322.95	3320.10	3322.74	1643	0	18
2025.07.07	19:15:00	3322.69	3326.87	3321.36	3324.83	4177	0	18
2025.07.07	19:30:00	3324.84	3327.65	3323.63	3326.29	3035	0	18
2025.07.07	19:45:00	3326.33	3328.05	3325.52	3327.42	2692	0	18
2025.07.07	20:00:00	3327.52	3332.53	3327.37	3331.26	3325	0	18
2025.07.07	20:15:00	3331.25	3333.90	3331.15	3332.41	2568	0	18
2025.07.07	20:30:00	3332.42	3335.87	3330.57	3333.62	3681	0	18
2025.07.07	20:45:00	3333.63	3333.98	3331.94	3331.98	1841	0	18
2025.07.07	21:00:00	3332.00	3332.34	3328.93	3330.23	2188	0	18
2025.07.07	21:15:00	3330.18	3330.84	3328.55	3330.26	2338	0	18
2025.07.07	21:30:00	3330.26	3335.00	3330.17	3334.92	1955	0	18
2025.07.07	21:45:00	3334.92	3335.75	3333.00	3334.39	1851	0	18
2025.07.07	22:00:00	3334.39	3338.37	3334.29	3338.07	2184	0	18
2025.07.07	22:15:00	3338.08	3338.95	3336.46	3338.35	1622	0	18
2025.07.07	22:30:00	3338.38	3340.21	3337.33	3339.63	1696	0	18
2025.07.07	22:45:00	3339.69	3340.36	3336.53	3337.10	2364	0	18
2025.07.07	23:00:00	3337.04	3337.35	3335.39	3336.73	1117	0	18
2025.07.07	23:15:00	3336.75	3337.32	3335.93	3336.46	840	0	18
2025.07.07	23:30:00	3336.36	3336.73	3335.60	3336.12	608	0	18
2025.07.07	23:45:00	3336.15	3337.98	3336.15	3336.44	671	0	21
2025.07.08	01:00:00	3339.50	3344.94	3339.38	3344.29	1082	0	18
2025.07.08	01:15:00	3344.22	3345.76	3341.11	3342.03	1065	0	18
2025.07.08	01:30:00	3342.03	3342.80	3339.53	3339.63	895	0	18
2025.07.08	01:45:00	3339.69	3340.89	3338.83	3339.72	713	0	18
2025.07.08	02:00:00	3339.75	3340.03	3335.22	3337.24	1061	0	18
2025.07.08	02:15:00	3337.23	3337.63	3333.95	3336.22	780	0	18
2025.07.08	02:30:00	3336.15	3337.32	3335.51	3336.65	618	0	18
2025.07.08	02:45:00	3336.65	3336.67	3333.20	3334.03	1421	0	18
2025.07.08	03:00:00	3334.04	3336.53	3332.24	3335.60	2239	0	18
2025.07.08	03:15:00	3335.56	3336.59	3331.15	3332.06	2374	0	18
2025.07.08	03:30:00	3332.14	3333.25	3330.49	3332.91	2172	0	18
2025.07.08	03:45:00	3332.90	3334.67	3332.23	3333.56	1468	0	18
2025.07.08	04:00:00	3333.56	3334.87	3328.97	3330.89	3146	0	18
2025.07.08	04:15:00	3330.89	3334.78	3329.71	3333.32	2002	0	18
2025.07.08	04:30:00	3333.30	3336.28	3331.64	3333.98	2515	0	18
2025.07.08	04:45:00	3333.62	3335.66	3331.67	3334.10	2495	0	18
2025.07.08	05:00:00	3334.13	3335.61	3332.10	3333.39	2230	0	18
2025.07.08	05:15:00	3333.36	3335.58	3332.92	3335.29	1576	0	18
2025.07.08	05:30:00	3335.28	3335.67	3332.89	3334.95	1631	0	18
2025.07.08	05:45:00	3335.01	3337.36	3333.17	3333.74	1722	0	18
2025.07.08	06:00:00	3333.65	3334.84	3330.55	3331.51	1495	0	18
2025.07.08	06:15:00	3331.53	3331.54	3328.89	3330.94	1461	0	18
2025.07.08	06:30:00	3330.97	3331.40	3330.02	3330.15	746	0	18
2025.07.08	06:45:00	3330.14	3332.44	3329.94	3330.78	1061	0	18
2025.07.08	07:00:00	3330.78	3332.16	3329.27	3330.36	834	0	18
2025.07.08	07:15:00	3330.37	3330.77	3328.79	3329.12	759	0	18
2025.07.08	07:30:00	3329.11	3330.76	3328.53	3329.81	1610	0	18
2025.07.08	07:45:00	3329.83	3330.09	3326.67	3328.98	1188	0	18
2025.07.08	08:00:00	3328.92	3333.03	3328.88	3332.95	1169	0	18
2025.07.08	08:15:00	3333.01	3335.90	3332.75	3335.07	1188	0	18
2025.07.08	08:30:00	3335.08	3335.89	3333.63	3333.85	1466	0	18
2025.07.08	08:45:00	3333.87	3335.45	3332.72	3333.36	1554	0	18
2025.07.08	09:00:00	3333.37	3334.45	3330.49	3331.51	1982	0	18
2025.07.08	09:15:00	3331.49	3334.30	3330.12	3333.96	1545	0	18
2025.07.08	09:30:00	3334.05	3334.32	3332.62	3333.46	1302	0	18
2025.07.08	09:45:00	3333.50	3335.30	3331.84	3335.01	1421	0	18
2025.07.08	10:00:00	3335.03	3338.80	3335.03	3337.28	1904	0	18
2025.07.08	10:15:00	3337.28	3337.68	3332.04	3332.43	1644	0	18
2025.07.08	10:30:00	3332.42	3332.99	3329.84	3332.08	1188	0	18
2025.07.08	10:45:00	3332.09	3334.82	3331.41	3333.26	1533	0	18
2025.07.08	11:00:00	3333.21	3333.21	3325.44	3327.14	3034	0	18
2025.07.08	11:15:00	3327.15	3328.33	3323.84	3327.89	2064	0	18
2025.07.08	11:30:00	3327.97	3328.97	3325.00	3325.80	1901	0	18
2025.07.08	11:45:00	3325.80	3326.39	3322.57	3322.98	1719	0	18
2025.07.08	12:00:00	3322.96	3324.80	3322.26	3323.70	1565	0	18
2025.07.08	12:15:00	3323.68	3326.02	3322.43	3323.99	1904	0	18
2025.07.08	12:30:00	3324.08	3325.56	3321.06	3323.51	1738	0	18
2025.07.08	12:45:00	3323.42	3324.14	3320.46	3321.37	1573	0	18
2025.07.08	13:00:00	3321.37	3324.15	3321.18	3323.30	1214	0	18
2025.07.08	13:15:00	3323.27	3323.48	3319.79	3322.67	1444	0	18
2025.07.08	13:30:00	3322.79	3325.50	3321.99	3325.01	1241	0	18
2025.07.08	13:45:00	3324.96	3326.44	3323.94	3323.99	939	0	18
2025.07.08	14:00:00	3324.02	3324.84	3322.72	3323.47	1055	0	18
2025.07.08	14:15:00	3323.47	3326.80	3322.52	3324.11	1132	0	18
2025.07.08	14:30:00	3324.11	3325.38	3319.22	3320.31	1555	0	18
2025.07.08	14:45:00	3320.40	3324.52	3319.81	3324.35	1932	0	18
2025.07.08	15:00:00	3324.35	3328.91	3324.10	3328.71	2029	0	18
2025.07.08	15:15:00	3328.70	3329.04	3324.53	3326.58	2081	0	18
2025.07.08	15:30:00	3326.58	3329.19	3325.51	3325.52	1479	0	18
2025.07.08	15:45:00	3325.52	3328.15	3325.27	3327.49	1443	0	18
2025.07.08	16:00:00	3327.48	3327.97	3319.52	3321.71	2841	0	18
2025.07.08	16:15:00	3321.53	3326.30	3318.21	3325.61	2952	0	18
2025.07.08	16:30:00	3325.62	3326.99	3321.13	3321.68	4144	0	18
2025.07.08	16:45:00	3321.68	3322.48	3314.77	3315.19	4858	0	18
2025.07.08	17:00:00	3315.19	3315.81	3305.26	3306.10	5124	0	18
2025.07.08	17:15:00	3306.10	3307.56	3300.75	3304.94	4813	0	18
2025.07.08	17:30:00	3304.91	3304.91	3295.00	3297.72	5086	0	18
2025.07.08	17:45:00	3297.70	3299.48	3294.31	3296.48	4798	0	18
2025.07.08	18:00:00	3296.63	3298.42	3287.03	3291.44	5703	0	18
2025.07.08	18:15:00	3291.48	3297.29	3288.90	3296.45	4254	0	18
2025.07.08	18:30:00	3296.47	3297.97	3294.72	3297.10	3481	0	18
2025.07.08	18:45:00	3297.11	3300.20	3297.03	3298.13	2604	0	18
2025.07.08	19:00:00	3298.16	3299.37	3296.62	3297.46	2677	0	18
2025.07.08	19:15:00	3297.46	3301.29	3296.44	3299.97	2295	0	18
2025.07.08	19:30:00	3299.92	3300.05	3295.82	3298.03	2621	0	18
2025.07.08	19:45:00	3298.04	3301.54	3296.01	3300.40	3573	0	18
2025.07.08	20:00:00	3300.41	3306.94	3299.27	3304.14	5361	0	18
2025.07.08	20:15:00	3304.06	3310.34	3303.50	3307.89	4691	0	18
2025.07.08	20:30:00	3307.93	3308.89	3305.85	3306.19	3353	0	18
2025.07.08	20:45:00	3306.19	3307.71	3304.48	3306.36	2694	0	18
2025.07.08	21:00:00	3306.36	3308.15	3304.93	3304.95	2378	0	18
2025.07.08	21:15:00	3304.96	3306.30	3300.58	3301.67	2455	0	18
2025.07.08	21:30:00	3301.70	3305.32	3300.65	3304.67	1851	0	18
2025.07.08	21:45:00	3304.67	3306.78	3304.64	3305.45	1595	0	18
2025.07.08	22:00:00	3305.42	3306.16	3302.93	3304.02	1381	0	18
2025.07.08	22:15:00	3304.02	3304.41	3303.17	3303.37	1340	0	18
2025.07.08	22:30:00	3303.33	3305.10	3303.31	3305.01	1284	0	18
2025.07.08	22:45:00	3305.03	3305.81	3302.48	3302.91	1898	0	18
2025.07.08	23:00:00	3302.92	3303.73	3301.32	3303.40	1077	0	18
2025.07.08	23:15:00	3303.41	3303.55	3302.04	3302.06	730	0	18
2025.07.08	23:30:00	3302.06	3302.84	3300.78	3301.55	757	0	18
2025.07.08	23:45:00	3301.59	3301.86	3299.29	3301.60	1047	0	18
2025.07.09	01:00:00	3303.15	3304.05	3302.06	3303.51	526	0	18
2025.07.09	01:15:00	3303.58	3304.02	3300.54	3301.75	983	0	18
2025.07.09	01:30:00	3301.82	3302.93	3300.97	3301.95	775	0	18
2025.07.09	01:45:00	3301.85	3302.23	3300.37	3301.53	611	0	18
2025.07.09	02:00:00	3301.64	3303.60	3300.86	3303.23	1056	0	18
2025.07.09	02:15:00	3303.18	3303.87	3301.48	3301.51	1155	0	18
2025.07.09	02:30:00	3301.34	3301.43	3297.11	3298.06	1488	0	18
2025.07.09	02:45:00	3298.06	3302.67	3297.39	3302.26	1614	0	18
2025.07.09	03:00:00	3302.37	3307.98	3301.81	3305.56	2627	0	18
2025.07.09	03:15:00	3305.66	3307.04	3304.03	3305.35	1467	0	18
2025.07.09	03:30:00	3305.49	3307.16	3304.76	3306.55	1207	0	18
2025.07.09	03:45:00	3306.55	3307.79	3305.82	3307.79	1051	0	18
2025.07.09	04:00:00	3307.79	3307.79	3301.77	3303.59	2387	0	18
2025.07.09	04:15:00	3303.58	3307.80	3303.00	3306.80	2004	0	18
2025.07.09	04:30:00	3306.82	3307.93	3304.01	3304.17	1563	0	18
2025.07.09	04:45:00	3304.17	3304.17	3299.98	3302.56	2228	0	18
2025.07.09	05:00:00	3302.53	3303.47	3300.31	3301.73	1956	0	18
2025.07.09	05:15:00	3301.70	3303.45	3299.30	3303.33	1639	0	18
2025.07.09	05:30:00	3303.32	3303.59	3294.74	3295.02	2245	0	18
2025.07.09	05:45:00	3295.02	3295.02	3287.21	3289.23	3539	0	18
2025.07.09	06:00:00	3289.16	3294.04	3285.64	3293.82	3152	0	18
2025.07.09	06:15:00	3293.83	3294.88	3290.57	3292.89	2179	0	18
2025.07.09	06:30:00	3292.87	3294.17	3290.51	3293.75	1237	0	18
2025.07.09	06:45:00	3293.75	3295.49	3293.45	3293.98	855	0	18
2025.07.09	07:00:00	3293.98	3296.41	3291.79	3296.19	1402	0	18
2025.07.09	07:15:00	3296.11	3296.79	3295.43	3296.33	816	0	18
2025.07.09	07:30:00	3296.32	3296.95	3295.18	3296.39	1123	0	18
2025.07.09	07:45:00	3296.35	3297.01	3294.59	3294.60	1012	0	18
2025.07.09	08:00:00	3294.63	3298.41	3293.09	3296.97	1436	0	18
2025.07.09	08:15:00	3297.10	3297.65	3292.46	3292.97	1255	0	18
2025.07.09	08:30:00	3292.97	3294.95	3290.95	3293.86	2283	0	18
2025.07.09	08:45:00	3293.77	3294.26	3289.65	3290.16	1686	0	18
2025.07.09	09:00:00	3290.25	3291.91	3288.15	3288.72	2091	0	18
2025.07.09	09:15:00	3288.72	3289.86	3285.76	3287.45	2061	0	18
2025.07.09	09:30:00	3287.45	3291.59	3285.53	3289.32	2394	0	18
2025.07.09	09:45:00	3289.16	3292.79	3288.89	3292.33	2133	0	18
2025.07.09	10:00:00	3292.28	3293.78	3290.06	3291.75	2143	0	18
2025.07.09	10:15:00	3291.77	3294.18	3290.57	3290.72	2203	0	18
2025.07.09	10:30:00	3290.78	3293.89	3288.23	3291.97	2476	0	18
2025.07.09	10:45:00	3291.99	3295.98	3290.44	3291.93	2711	0	18
2025.07.09	11:00:00	3291.83	3292.66	3288.45	3289.08	2374	0	18
2025.07.09	11:15:00	3289.08	3289.55	3284.40	3285.94	2810	0	18
2025.07.09	11:30:00	3285.92	3287.03	3282.60	3287.03	2396	0	18
2025.07.09	11:45:00	3287.07	3289.64	3284.49	3285.02	2428	0	18
2025.07.09	12:00:00	3285.03	3288.90	3284.34	3288.39	2236	0	18
2025.07.09	12:15:00	3288.40	3290.25	3288.02	3288.04	1677	0	18
2025.07.09	12:30:00	3288.01	3290.43	3287.77	3288.79	1402	0	18
2025.07.09	12:45:00	3288.80	3289.78	3287.44	3289.19	1743	0	18
2025.07.09	13:00:00	3289.06	3292.09	3289.06	3289.40	1503	0	18
2025.07.09	13:15:00	3289.43	3290.99	3288.25	3290.26	1377	0	18
2025.07.09	13:30:00	3290.39	3295.54	3290.32	3294.78	1712	0	18
2025.07.09	13:45:00	3294.77	3295.88	3293.70	3295.49	1390	0	18
2025.07.09	14:00:00	3295.46	3296.01	3293.19	3293.19	1503	0	18
2025.07.09	14:15:00	3293.20	3293.39	3287.68	3287.78	2084	0	18
2025.07.09	14:30:00	3287.62	3289.24	3285.27	3286.35	2210	0	18
2025.07.09	14:45:00	3286.35	3286.60	3283.28	3284.99	1740	0	18
2025.07.09	15:00:00	3284.99	3291.64	3284.99	3291.51	2252	0	18
2025.07.09	15:15:00	3291.51	3293.29	3287.98	3290.87	2346	0	18
2025.07.09	15:30:00	3290.85	3295.61	3290.75	3293.56	2033	0	18
2025.07.09	15:45:00	3293.56	3297.53	3292.96	3296.36	1762	0	18
2025.07.09	16:00:00	3296.37	3299.07	3294.64	3298.02	2812	0	18
2025.07.09	16:15:00	3298.02	3299.48	3294.68	3295.62	2182	0	18
2025.07.09	16:30:00	3295.91	3299.09	3291.88	3296.13	4619	0	18
2025.07.09	16:45:00	3296.17	3305.17	3293.20	3300.15	4381	0	18
2025.07.09	17:00:00	3300.15	3306.50	3299.72	3305.94	2974	0	18
2025.07.09	17:15:00	3305.96	3308.89	3305.05	3307.20	3161	0	18
2025.07.09	17:30:00	3307.19	3312.47	3306.78	3310.56	2801	0	18
2025.07.09	17:45:00	3310.57	3312.86	3308.94	3312.35	2468	0	18
2025.07.09	18:00:00	3312.33	3312.92	3307.51	3308.14	2483	0	18
2025.07.09	18:15:00	3308.11	3310.03	3307.32	3308.52	2105	0	18
2025.07.09	18:30:00	3308.52	3309.91	3306.32	3309.04	2169	0	18
2025.07.09	18:45:00	3309.06	3310.62	3307.09	3309.61	1760	0	18
2025.07.09	19:00:00	3309.54	3311.88	3307.91	3310.82	1930	0	18
2025.07.09	19:15:00	3310.94	3312.07	3310.33	3311.46	1563	0	18
2025.07.09	19:30:00	3311.45	3312.78	3310.97	3311.30	1563	0	18
2025.07.09	19:45:00	3311.28	3313.25	3311.09	3311.78	1762	0	18
2025.07.09	20:00:00	3311.78	3314.60	3309.69	3314.21	2245	0	18
2025.07.09	20:15:00	3314.21	3314.35	3311.51	3312.42	2186	0	18
2025.07.09	20:30:00	3312.46	3312.99	3309.92	3310.58	2337	0	18
2025.07.09	20:45:00	3310.58	3311.49	3308.13	3309.59	1665	0	18
2025.07.09	21:00:00	3309.60	3311.24	3307.99	3310.58	1859	0	18
2025.07.09	21:15:00	3310.58	3313.73	3310.44	3311.71	2023	0	18
2025.07.09	21:30:00	3311.69	3312.51	3310.39	3311.20	1500	0	18
2025.07.09	21:45:00	3311.18	3313.56	3310.17	3311.35	1921	0	18
2025.07.09	22:00:00	3311.37	3316.23	3310.88	3316.10	1951	0	18
2025.07.09	22:15:00	3316.10	3316.78	3314.14	3314.44	1391	0	18
2025.07.09	22:30:00	3314.44	3316.68	3314.36	3315.81	1599	0	18
2025.07.09	22:45:00	3315.82	3315.88	3313.92	3315.71	1497	0	18
2025.07.09	23:00:00	3315.73	3315.89	3312.65	3313.77	911	0	18
2025.07.09	23:15:00	3313.73	3313.86	3312.12	3312.81	785	0	18
2025.07.09	23:30:00	3312.80	3312.97	3311.63	3312.64	629	0	18
2025.07.09	23:45:00	3312.63	3314.29	3312.48	3313.74	498	0	18
2025.07.10	01:00:00	3314.03	3317.53	3313.90	3317.38	733	0	18
2025.07.10	01:15:00	3317.38	3320.84	3317.08	3320.15	822	0	18
2025.07.10	01:30:00	3320.08	3321.08	3319.33	3320.65	687	0	18
2025.07.10	01:45:00	3320.71	3320.89	3319.38	3319.56	702	0	18
2025.07.10	02:00:00	3319.54	3319.68	3315.66	3317.48	1044	0	19
2025.07.10	02:15:00	3317.47	3319.65	3316.98	3317.94	639	0	18
2025.07.10	02:30:00	3318.00	3318.67	3316.64	3317.40	565	0	18
2025.07.10	02:45:00	3317.36	3317.71	3316.10	3317.58	699	0	20
2025.07.10	03:00:00	3317.58	3319.72	3316.58	3318.46	1360	0	18
2025.07.10	03:15:00	3318.53	3320.39	3316.79	3319.79	1147	0	18
2025.07.10	03:30:00	3319.85	3322.61	3319.68	3322.31	2054	0	18
2025.07.10	03:45:00	3322.30	3322.33	3317.44	3318.27	1630	0	18
2025.07.10	04:00:00	3318.27	3323.18	3317.17	3321.23	2543	0	18
2025.07.10	04:15:00	3321.21	3325.16	3321.21	3324.86	2438	0	18
2025.07.10	04:30:00	3324.85	3327.00	3324.29	3325.06	1569	0	18
2025.07.10	04:45:00	3325.06	3325.19	3322.49	3322.81	1183	0	18
2025.07.10	05:00:00	3322.80	3324.27	3321.35	3321.59	1357	0	18
2025.07.10	05:15:00	3321.58	3323.23	3321.12	3322.49	854	0	18
2025.07.10	05:30:00	3322.51	3323.28	3319.32	3319.53	1031	0	18
2025.07.10	05:45:00	3319.51	3320.31	3318.13	3319.22	1300	0	18
2025.07.10	06:00:00	3319.18	3320.14	3317.88	3318.39	1118	0	18
2025.07.10	06:15:00	3318.40	3319.64	3316.73	3317.70	1260	0	18
2025.07.10	06:30:00	3317.70	3320.11	3316.79	3319.71	1059	0	18
2025.07.10	06:45:00	3319.71	3319.97	3315.37	3315.76	1245	0	18
2025.07.10	07:00:00	3315.72	3316.82	3314.81	3316.62	941	0	18
2025.07.10	07:15:00	3316.63	3317.53	3315.58	3315.96	823	0	18
2025.07.10	07:30:00	3315.96	3318.63	3315.68	3318.51	619	0	18
2025.07.10	07:45:00	3318.50	3322.51	3318.43	3322.12	1412	0	18
2025.07.10	08:00:00	3322.15	3324.21	3322.10	3324.02	1106	0	18
2025.07.10	08:15:00	3324.02	3325.07	3322.42	3322.75	1160	0	18
2025.07.10	08:30:00	3322.76	3324.05	3320.58	3323.05	1274	0	18
2025.07.10	08:45:00	3323.05	3323.75	3320.66	3321.08	1253	0	18
2025.07.10	09:00:00	3321.08	3325.45	3320.91	3324.84	1906	0	18
2025.07.10	09:15:00	3324.91	3328.44	3323.85	3324.87	2424	0	18
2025.07.10	09:30:00	3324.86	3325.91	3323.78	3323.95	1260	0	18
2025.07.10	09:45:00	3323.96	3325.36	3323.69	3325.26	1444	0	18
2025.07.10	10:00:00	3325.19	3329.51	3325.17	3326.60	2181	0	18
2025.07.10	10:15:00	3326.60	3328.08	3325.85	3327.21	1262	0	18
2025.07.10	10:30:00	3327.18	3327.90	3322.66	3322.85	1403	0	18
2025.07.10	10:45:00	3322.80	3323.20	3319.84	3321.05	1380	0	18
2025.07.10	11:00:00	3321.06	3322.42	3319.91	3321.34	1399	0	18
2025.07.10	11:15:00	3321.37	3322.02	3320.08	3321.89	1036	0	18
2025.07.10	11:30:00	3321.89	3325.68	3321.25	3325.46	1127	0	18
2025.07.10	11:45:00	3325.46	3330.32	3325.38	3329.05	1454	0	18
2025.07.10	12:00:00	3329.05	3330.99	3328.06	3328.80	1434	0	18
2025.07.10	12:15:00	3328.77	3330.43	3326.94	3327.01	1129	0	18
2025.07.10	12:30:00	3327.02	3327.77	3323.98	3325.70	1772	0	18
2025.07.10	12:45:00	3325.70	3327.28	3325.03	3327.06	1380	0	18
2025.07.10	13:00:00	3327.09	3327.49	3323.26	3324.60	1236	0	18
2025.07.10	13:15:00	3324.53	3326.13	3322.89	3326.00	1566	0	18
2025.07.10	13:30:00	3326.02	3328.02	3324.55	3327.37	1426	0	18
2025.07.10	13:45:00	3327.49	3329.37	3325.88	3325.91	2139	0	18
2025.07.10	14:00:00	3325.98	3330.00	3325.97	3329.33	2370	0	18
2025.07.10	14:15:00	3329.44	3331.01	3328.12	3328.98	1417	0	18
2025.07.10	14:30:00	3328.98	3329.74	3324.64	3326.46	1582	0	18
2025.07.10	14:45:00	3326.46	3326.80	3318.99	3321.07	2255	0	18
2025.07.10	15:00:00	3321.08	3321.14	3318.63	3319.79	1584	0	18
2025.07.10	15:15:00	3319.77	3322.68	3318.69	3321.63	2248	0	18
2025.07.10	15:30:00	3321.52	3324.68	3318.89	3323.57	2397	0	18
2025.07.10	15:45:00	3323.55	3326.72	3322.49	3324.56	2490	0	18
2025.07.10	16:00:00	3324.53	3330.15	3324.37	3328.07	4862	0	18
2025.07.10	16:15:00	3328.05	3330.05	3323.03	3324.93	3185	0	18
2025.07.10	16:30:00	3324.93	3328.91	3321.65	3321.83	4458	0	18
2025.07.10	16:45:00	3321.82	3322.15	3311.90	3312.73	5025	0	18
2025.07.10	17:00:00	3312.74	3319.45	3310.07	3318.99	4653	0	18
2025.07.10	17:15:00	3319.01	3321.58	3313.17	3313.25	4039	0	18
2025.07.10	17:30:00	3313.62	3317.73	3312.88	3315.56	2857	0	18
2025.07.10	17:45:00	3315.56	3318.79	3314.28	3314.94	2568	0	18
2025.07.10	18:00:00	3314.93	3318.58	3314.59	3317.96	2052	0	18
2025.07.10	18:15:00	3317.96	3321.53	3317.84	3320.82	2327	0	18
2025.07.10	18:30:00	3320.79	3321.32	3318.91	3319.59	1992	0	18
2025.07.10	18:45:00	3319.49	3320.95	3318.66	3319.63	1912	0	18
2025.07.10	19:00:00	3319.64	3319.97	3318.19	3318.49	1852	0	18
2025.07.10	19:15:00	3318.52	3318.76	3316.23	3316.36	2090	0	18
2025.07.10	19:30:00	3316.29	3316.34	3312.14	3312.94	2152	0	18
2025.07.10	19:45:00	3312.84	3315.19	3312.68	3315.08	2118	0	18
2025.07.10	20:00:00	3315.07	3318.37	3314.65	3316.52	2036	0	18
2025.07.10	20:15:00	3316.51	3318.56	3316.41	3316.79	2172	0	18
2025.07.10	20:30:00	3316.97	3318.48	3316.90	3317.33	1328	0	18
2025.07.10	20:45:00	3317.28	3317.93	3316.40	3317.37	1532	0	18
2025.07.10	21:00:00	3317.38	3319.10	3317.20	3317.76	1878	0	18
2025.07.10	21:15:00	3317.74	3318.17	3316.48	3318.02	1703	0	18
2025.07.10	21:30:00	3317.97	3318.49	3316.61	3318.23	1118	0	18
2025.07.10	21:45:00	3318.19	3321.82	3318.09	3321.47	2015	0	18
2025.07.10	22:00:00	3321.51	3324.86	3321.44	3324.57	1782	0	18
2025.07.10	22:15:00	3324.57	3325.90	3324.14	3324.26	1597	0	18
2025.07.10	22:30:00	3324.26	3324.62	3323.01	3323.41	1715	0	18
2025.07.10	22:45:00	3323.44	3325.48	3323.13	3324.78	2076	0	18
2025.07.10	23:00:00	3324.90	3325.30	3323.75	3324.30	861	0	18
2025.07.10	23:15:00	3324.21	3324.58	3323.37	3324.29	876	0	18
2025.07.10	23:30:00	3324.27	3324.67	3323.66	3324.00	782	0	18
2025.07.10	23:45:00	3324.00	3324.53	3323.45	3324.37	557	0	18
2025.07.11	01:00:00	3325.28	3326.34	3325.01	3325.24	967	0	18
2025.07.11	01:15:00	3325.29	3325.94	3323.24	3325.48	1094	0	18
2025.07.11	01:30:00	3325.54	3325.64	3323.81	3324.52	992	0	18
2025.07.11	01:45:00	3324.54	3324.62	3321.95	3323.36	905	0	18
2025.07.11	02:00:00	3323.09	3324.54	3322.99	3323.90	469	0	18
2025.07.11	02:15:00	3323.93	3325.01	3323.16	3324.50	325	0	20
2025.07.11	02:30:00	3324.50	3326.30	3324.40	3326.08	587	0	18
2025.07.11	02:45:00	3326.07	3326.38	3323.18	3323.93	1435	0	18
2025.07.11	03:00:00	3323.84	3328.09	3323.77	3327.13	1665	0	18
2025.07.11	03:15:00	3327.14	3328.76	3325.76	3328.31	1974	0	18
2025.07.11	03:30:00	3328.31	3336.43	3328.07	3335.80	3255	0	18
2025.07.11	03:45:00	3335.76	3336.08	3329.67	3330.62	2889	0	18
2025.07.11	04:00:00	3330.64	3331.54	3325.30	3326.36	4012	0	18
2025.07.11	04:15:00	3326.45	3328.60	3325.48	3328.47	2409	0	18
2025.07.11	04:30:00	3328.61	3331.27	3328.61	3330.96	2485	0	18
2025.07.11	04:45:00	3331.00	3331.14	3328.73	3329.52	1810	0	18
2025.07.11	05:00:00	3329.52	3330.91	3327.12	3330.77	2162	0	18
2025.07.11	05:15:00	3330.76	3332.65	3329.33	3330.92	1610	0	18
